"converted_date","first_name","last_name","hire_date"
"1986-05-05","Masaru","Marciano","5/5/1986"
"1986-01-10","Saeko","Gihr","1/10/1986"
"1986-03-01","Leszek","Chinin","3/1/1986"
"1986-07-28","Hongzue","Brattka","7/28/1986"
"1986-01-15","Mandell","Mahnke","1/15/1986"
"1986-06-13","Guiseppe","Baaleh","6/13/1986"
"1986-03-25","Elvia","Mattern","3/25/1986"
"1986-01-08","Khalid","Schiper","1/8/1986"
"1986-04-07","Taisook","Baba","4/7/1986"
"1986-05-06","Goncalo","Biros","5/6/1986"
"1986-03-04","Uta","Mitzlaff","3/4/1986"
"1986-04-01","Stabislas","Puoti","4/1/1986"
"1986-05-18","Odinaldo","Bugrara","5/18/1986"
"1986-11-03","Kitty","Underwood","11/3/1986"
"1986-07-02","Marjo","Matzke","7/2/1986"
"1986-09-27","Reuven","Chiola","9/27/1986"
"1986-12-22","Kristen","Rathonyi","12/22/1986"
"1986-03-29","Perry","Turnbull","3/29/1986"
"1986-12-07","Mana","Ligten","12/7/1986"
"1986-04-04","Kristian","Dulin","4/4/1986"
"1986-05-04","Ronghao","Poulakidas","5/4/1986"
"1986-07-03","Candido","Shackel","7/3/1986"
"1986-11-28","Susumu","Lanphier","11/28/1986"
"1986-03-08","Kamran","Grospietsch","3/8/1986"
"1986-01-01","Nirmal","Comyn","1/1/1986"
"1986-05-06","Zhonghua","Guardalben","5/6/1986"
"1986-10-20","Margareta","Conta","10/20/1986"
"1986-04-11","Haldon","Remmers","4/11/1986"
"1986-12-04","Arve","Syang","12/4/1986"
"1986-06-24","Gay","Murillo","6/24/1986"
"1986-05-24","Stevo","Ozeki","5/24/1986"
"1986-02-22","Malu","Parfitt","2/22/1986"
"1986-05-30","Jessie","Smailagic","5/30/1986"
"1986-09-12","Renee","Majewski","9/12/1986"
"1986-09-21","Shalesh","Munos","9/21/1986"
"1986-08-13","Neven","Awdeh","8/13/1986"
"1986-01-06","Mohit","Benveniste","1/6/1986"
"1986-06-15","Kwun","Bahr","6/15/1986"
"1986-03-17","Parto","Luan","3/17/1986"
"1986-12-04","Yakkov","Versino","12/4/1986"
"1986-03-24","Reinhold","Beutelspacher","3/24/1986"
"1986-08-17","Mari","Pavlopoulou","8/17/1986"
"1986-04-05","Munenori","Decleir","4/5/1986"
"1986-03-16","Karlis","Baranowski","3/16/1986"
"1986-06-07","Tadahiko","Falster","6/7/1986"
"1986-06-08","Pranjal","Kornyak","6/8/1986"
"1986-10-02","Kannan","Merel","10/2/1986"
"1986-07-21","Hsiangchu","Monarch","7/21/1986"
"1986-03-17","Kauko","Brodie","3/17/1986"
"1986-11-04","Taisook","Vecchi","11/4/1986"
"1986-08-06","Mohua","Azadmanesh","8/6/1986"
"1986-03-22","Domenico","Bratsberg","3/22/1986"
"1986-06-01","Dante","Przulj","6/1/1986"
"1986-05-10","Jiong","Chepyzhov","5/10/1986"
"1986-07-24","Aksel","Horswill","7/24/1986"
"1986-11-14","Kasturi","Cromarty","11/14/1986"
"1986-08-12","Sergi","Melton","8/12/1986"
"1986-07-28","Akeel","Kleiser","7/28/1986"
"1986-11-05","Rosine","Laventhal","11/5/1986"
"1986-05-01","Fai","Krohm","5/1/1986"
"1986-08-05","Dzung","Rahimi","8/5/1986"
"1986-03-11","Yuuichi","Chiola","3/11/1986"
"1986-04-16","Troy","Oxman","4/16/1986"
"1986-04-17","Conrado","Sankaranarayanan","4/17/1986"
"1986-07-25","Alois","Huttel","7/25/1986"
"1986-08-12","Sanjoy","Quadeer","8/12/1986"
"1986-10-11","Pranas","Dymetman","10/11/1986"
"1986-07-08","Sanjit","Hambrick","7/8/1986"
"1986-08-26","Guther","Massonet","8/26/1986"
"1986-12-06","Huican","Chaudhury","12/6/1986"
"1986-03-23","Chenyi","Heyers","3/23/1986"
"1986-07-23","Mori","Mapelli","7/23/1986"
"1986-10-23","Xinyu","Eickenmeyer","10/23/1986"
"1986-06-03","Lobel","Landherr","6/3/1986"
"1986-10-14","Bingning","Rubsam","10/14/1986"
"1986-02-26","Adib","Hennebert","2/26/1986"
"1986-04-02","Hinrich","Mitchem","4/2/1986"
"1986-03-16","Pragnesh","Yoshizawa","3/16/1986"
"1986-05-12","DAIDA","Rosiles","5/12/1986"
"1986-12-12","Chirstian","Thambidurai","12/12/1986"
"1986-08-21","Otmar","Massonet","8/21/1986"
"1986-02-13","Sangeeta","Woycyznski","2/13/1986"
"1986-07-30","Achilleas","Oberman","7/30/1986"
"1986-12-23","Marie","Bruckman","12/23/1986"
"1986-04-23","Siddarth","Vecchio","4/23/1986"
"1986-12-14","Krister","Tanemo","12/14/1986"
"1986-12-02","Toshimi","Backhouse","12/2/1986"
"1986-12-12","Richara","Morrey","12/12/1986"
"1986-01-21","Kousuke","Pepe","1/21/1986"
"1986-01-15","Peternela","Ozeki","1/15/1986"
"1986-04-16","Greger","Bottner","4/16/1986"
"1986-05-23","Conor","Prenel","5/23/1986"
"1986-12-04","Unal","Ermel","12/4/1986"
"1986-08-11","Randy","Bernini","8/11/1986"
"1986-09-29","Taiji","Hagimont","9/29/1986"
"1986-08-21","Dekang","Cappello","8/21/1986"
"1986-06-27","Marla","Raczkowsky","6/27/1986"
"1986-09-10","Toney","Lanphier","9/10/1986"
"1986-11-05","Stein","Haddadi","11/5/1986"
"1986-12-30","Souichi","Mersereau","12/30/1986"
"1986-04-11","Lihong","Eickenmeyer","4/11/1986"
"1986-11-08","Younwoo","Desikan","11/8/1986"
"1986-07-01","Lobel","Flanders","7/1/1986"
"1986-02-19","Kersti","Fabrizio","2/19/1986"
"1986-06-15","Feixiong","Kropf","6/15/1986"
"1986-05-15","Xiping","Genin","5/15/1986"
"1986-11-14","Vitaly","Meszaros","11/14/1986"
"1986-05-02","Chriss","Erie","5/2/1986"
"1986-08-19","Gill","Suppi","8/19/1986"
"1986-08-12","Elvia","Chelton","8/12/1986"
"1986-06-21","Jasminko","McConalogue","6/21/1986"
"1986-05-28","Huai","Rothe","5/28/1986"
"1986-12-14","Ziva","Buchter","12/14/1986"
"1986-12-12","Tonia","Demizu","12/12/1986"
"1986-03-21","Demos","Sridhar","3/21/1986"
"1986-08-18","Patricia","Kobuchi","8/18/1986"
"1986-11-03","Shunichi","Schieder","11/3/1986"
"1986-06-12","Nagui","Merli","6/12/1986"
"1986-01-10","Fumiyo","Borovoy","1/10/1986"
"1986-07-30","Danny","Serov","7/30/1986"
"1986-07-04","Yuuichi","Warwick","7/4/1986"
"1986-11-12","Yechezkel","Merle","11/12/1986"
"1986-01-17","Etsuo","Morrey","1/17/1986"
"1986-08-20","Chiradeep","Takkinen","8/20/1986"
"1986-03-11","Janalee","Menyhert","3/11/1986"
"1986-09-15","Rance","Berztiss","9/15/1986"
"1986-11-12","Arie","Heiserman","11/12/1986"
"1986-04-21","Eric","Kirkerud","4/21/1986"
"1986-01-10","Mart","Pileggi","1/10/1986"
"1986-08-02","Mana","Lipner","8/2/1986"
"1986-12-06","Martins","DuBourdieux","12/6/1986"
"1986-11-17","Nevio","Strooper","11/17/1986"
"1986-06-07","Xinyu","Waleschkowski","6/7/1986"
"1986-01-14","Francoise","Kossowski","1/14/1986"
"1986-06-14","Mani","Vesna","6/14/1986"
"1986-03-15","Nectarios","Luga","3/15/1986"
"1986-11-13","Halsur","Boissier","11/13/1986"
"1986-07-04","Navid","Masada","7/4/1986"
"1986-01-30","Shaleah","Mitchem","1/30/1986"
"1986-09-26","Zeljko","Laurillard","9/26/1986"
"1986-05-15","Juichirou","Siepmann","5/15/1986"
"1986-10-08","Ortrud","Karunanithi","10/8/1986"
"1986-07-25","Khedija","Krohm","7/25/1986"
"1986-12-30","Shaz","Pfau","12/30/1986"
"1986-09-14","Moto","Fendler","9/14/1986"
"1986-06-25","Hatem","Back","6/25/1986"
"1986-12-16","Goncalo","Basart","12/16/1986"
"1986-01-22","DAIDA","Bugaenko","1/22/1986"
"1986-02-14","Chenye","Lubachevsky","2/14/1986"
"1986-07-13","Sanjoy","Awdeh","7/13/1986"
"1986-03-24","Gita","Rodier","3/24/1986"
"1986-01-17","Lubomir","Marakhovsky","1/17/1986"
"1986-08-18","Uma","Dalphin","8/18/1986"
"1986-12-29","Greger","Serre","12/29/1986"
"1986-08-30","Stamatina","Barreiro","8/30/1986"
"1986-11-25","Jacopo","McFarlan","11/25/1986"
"1986-04-10","Insup","Isaac","4/10/1986"
"1986-09-15","Stepehn","Zyda","9/15/1986"
"1986-06-09","Hsiangchu","Wrigley","6/9/1986"
"1986-04-30","Mark","Stellhorn","4/30/1986"
"1986-07-05","Surveyors","Papsdorf","7/5/1986"
"1986-12-09","Muzhong","Wallrath","12/9/1986"
"1986-11-27","Giap","Rahimi","11/27/1986"
"1986-07-30","Gianluca","Verhoeff","7/30/1986"
"1986-04-20","Paddy","Dayang","4/20/1986"
"1986-03-17","Leucio","Tibblin","3/17/1986"
"1986-12-13","Oguz","Zhiwei","12/13/1986"
"1986-03-18","Gilbert","Zlotek","3/18/1986"
"1986-10-19","Charmane","Wynblatt","10/19/1986"
"1986-01-08","Nitsan","Gomatam","1/8/1986"
"1986-06-25","Xinyu","Angot","6/25/1986"
"1986-03-07","Xiaopeng","Sessa","3/7/1986"
"1986-07-06","Xianlong","Kemmerer","7/6/1986"
"1986-07-15","Tsuneo","Honiden","7/15/1986"
"1986-07-07","Shuji","Ravishankar","7/7/1986"
"1986-05-10","Shai","Fairtlough","5/10/1986"
"1986-11-23","Xiong","Danecki","11/23/1986"
"1986-02-23","Lucian","Mandell","2/23/1986"
"1986-09-19","Roselyn","Salinas","9/19/1986"
"1986-02-18","Godehard","Decaestecker","2/18/1986"
"1986-07-23","Hironobu","Rossi","7/23/1986"
"1986-03-07","Yahiko","Picaronny","3/7/1986"
"1986-02-03","Kasturi","Salvesen","2/3/1986"
"1986-09-15","Armond","Cairo","9/15/1986"
"1986-02-16","Matk","Pulkowski","2/16/1986"
"1986-03-13","Shigeichiro","Ducloy","3/13/1986"
"1986-04-07","Goo","Mapelli","4/7/1986"
"1986-06-01","Yuchang","Ariola","6/1/1986"
"1986-09-27","Honesty","Aumann","9/27/1986"
"1986-01-06","Arie","Mattern","1/6/1986"
"1986-03-11","Dung","Schiper","3/11/1986"
"1986-05-02","Jiann","Gewali","5/2/1986"
"1986-01-24","Moto","Pulkowski","1/24/1986"
"1986-07-25","Goa","Ponthieu","7/25/1986"
"1986-07-13","Fumiyo","Pargas","7/13/1986"
"1986-02-11","Radhika","Radivojevic","2/11/1986"
"1986-03-23","Heeju","Luks","3/23/1986"
"1986-11-07","Shaibal","Kadhim","11/7/1986"
"1986-12-15","Selwyn","Panienski","12/15/1986"
"1986-04-01","Zongyan","Zweizig","4/1/1986"
"1986-08-26","Anwar","Legleitner","8/26/1986"
"1986-01-20","Vivian","Heijenga","1/20/1986"
"1986-06-06","Sachio","Puppo","6/6/1986"
"1986-04-13","Subhash","Schaap","4/13/1986"
"1986-02-05","Kensyu","Savasere","2/5/1986"
"1986-05-04","Samphel","Swiler","5/4/1986"
"1986-10-19","Susumu","Honiden","10/19/1986"
"1986-08-02","Mariangiola","Gils","8/2/1986"
"1986-10-22","Marco","Merli","10/22/1986"
"1986-03-01","Basem","Savasere","3/1/1986"
"1986-10-03","Tsutomu","Angelov","10/3/1986"
"1986-05-10","DeForest","Valtorta","5/10/1986"
"1986-02-21","Jamaludin","Perez","2/21/1986"
"1986-04-24","Mohammed","Azevdeo","4/24/1986"
"1986-12-16","Jaana","Bolotov","12/16/1986"
"1986-10-23","Bartek","Erbe","10/23/1986"
"1986-07-23","Vincent","Sifakis","7/23/1986"
"1986-02-04","Toshimori","Jiang","2/4/1986"
"1986-07-11","Ipke","Varley","7/11/1986"
"1986-04-19","Wuxu","Fabrizio","4/19/1986"
"1986-07-10","Lakshmi","Juneja","7/10/1986"
"1986-07-12","Haldon","Pouyioutas","7/12/1986"
"1986-04-08","Adil","Chandrasekhar","4/8/1986"
"1986-09-10","Parke","Schmittgen","9/10/1986"
"1986-10-31","Nahla","Redmiles","10/31/1986"
"1986-09-13","Snehasis","Hiltgen","9/13/1986"
"1986-07-31","Kitty","Shihab","7/31/1986"
"1986-06-05","Ewing","Perl","6/5/1986"
"1986-03-22","Itzchak","Fandrianto","3/22/1986"
"1986-05-13","Taizo","Scharstein","5/13/1986"
"1986-08-12","Venkatesan","Plesums","8/12/1986"
"1986-03-10","Yurii","Ozeki","3/10/1986"
"1986-02-26","Tzvetan","Shackell","2/26/1986"
"1986-04-30","Fatemeh","Danley","4/30/1986"
"1986-04-22","Rafail","Bahl","4/22/1986"
"1986-11-03","Sumant","Morton","11/3/1986"
"1986-06-09","Qiwen","Salinas","6/9/1986"
"1986-03-02","Djenana","Fordan","3/2/1986"
"1986-12-24","Marin","Bernardeschi","12/24/1986"
"1986-01-06","Kenroku","Impagliazzo","1/6/1986"
"1986-07-29","Otmar","Flanders","7/29/1986"
"1986-11-02","Dmitri","Besancenot","11/2/1986"
"1986-12-19","Nigel","Schnabel","12/19/1986"
"1986-09-22","Nalini","Birrer","9/22/1986"
"1986-04-21","Gina","Serna","4/21/1986"
"1986-07-31","Randi","Cochrane","7/31/1986"
"1986-06-12","Feixiong","Sinicrope","6/12/1986"
"1986-12-31","TRUE","Krichel","12/31/1986"
"1986-12-22","Laurentiu","Debuse","12/22/1986"
"1986-12-31","Divine","Blokdijk","12/31/1986"
"1986-05-07","Terresa","Fairtlough","5/7/1986"
"1986-01-14","Nigel","Birch","1/14/1986"
"1986-02-07","Torsten","Birke","2/7/1986"
"1986-11-21","Yurii","Angiulli","11/21/1986"
"1986-01-22","Taiji","Brookman","1/22/1986"
"1986-07-30","Nechama","Kampfer","7/30/1986"
"1986-05-31","Mohua","Gunderson","5/31/1986"
"1986-05-22","Nevio","Rosay","5/22/1986"
"1986-12-04","Lucien","Peak","12/4/1986"
"1986-04-30","Jixiang","Billawala","4/30/1986"
"1986-07-04","Syozo","Hiltgen","7/4/1986"
"1986-12-07","Mitsuyuki","Iisaka","12/7/1986"
"1986-07-18","Alper","Polupanov","7/18/1986"
"1986-10-25","Yinghua","Conry","10/25/1986"
"1986-01-12","Guadalupe","Hanratty","1/12/1986"
"1986-02-24","Kiyokazu","Fiebach","2/24/1986"
"1986-01-29","Shai","Hennings","1/29/1986"
"1986-12-23","Moriyoshi","Iivonen","12/23/1986"
"1986-01-04","Godehard","Kitai","1/4/1986"
"1986-09-14","Qunsheng","Dehkordi","9/14/1986"
"1986-05-15","Hyuncheol","Gunderson","5/15/1986"
"1986-07-15","Gretta","Rijckaert","7/15/1986"
"1986-12-02","Hauke","Swift","12/2/1986"
"1986-07-10","Adam","Rahimi","7/10/1986"
"1986-10-12","Aloys","Pappas","10/12/1986"
"1986-05-28","Leucio","Zucker","5/28/1986"
"1986-04-21","Morris","Eugenio","4/21/1986"
"1986-09-13","Hatsukazu","Erdi","9/13/1986"
"1986-03-14","Phillip","Heering","3/14/1986"
"1986-03-10","Pramod","Baba","3/10/1986"
"1986-05-21","Berto","Anandan","5/21/1986"
"1986-02-18","Mohd","Brickell","2/18/1986"
"1986-04-04","Shawna","Chorvat","4/4/1986"
"1986-06-04","Yucel","Itschner","6/4/1986"
"1986-09-15","Becky","Antonisse","9/15/1986"
"1986-11-19","Weiru","Lunt","11/19/1986"
"1986-01-12","Sakthirel","Erva","1/12/1986"
"1986-03-08","Atilio","Lund","3/8/1986"
"1986-09-19","Lansing","Mandelberg","9/19/1986"
"1986-10-14","Ashish","Highland","10/14/1986"
"1986-11-25","Miomir","Erie","11/25/1986"
"1986-03-22","Lein","Lung","3/22/1986"
"1986-02-23","Charlene","Kruskal","2/23/1986"
"1986-08-04","Sedat","Ohori","8/4/1986"
"1986-01-21","Kinh","Heping","1/21/1986"
"1986-11-04","Munehiro","Pietracaprina","11/4/1986"
"1986-09-19","Ashish","Narahara","9/19/1986"
"1986-06-29","Kazuhira","Erev","6/29/1986"
"1986-03-07","Kristina","Pena","3/7/1986"
"1986-12-02","Uri","Ouhyoung","12/2/1986"
"1986-01-10","Marco","Trumbly","1/10/1986"
"1986-10-07","Zine","Schaaf","10/7/1986"
"1986-02-03","Collette","Talmon","2/3/1986"
"1986-08-14","Yucai","Crouzet","8/14/1986"
"1986-06-14","Joydip","Lenart","6/14/1986"
"1986-07-15","Lillian","Feldhoffer","7/15/1986"
"1986-06-09","Constantijn","Kaiserswerth","6/9/1986"
"1986-03-20","Sushant","Gniady","3/20/1986"
"1986-08-02","Teiji","Poupard","8/2/1986"
"1986-09-22","Martine","Cangellaris","9/22/1986"
"1986-09-12","Paddy","Quittner","9/12/1986"
"1986-03-13","Surveyors","Zyda","3/13/1986"
"1986-07-03","Zvonko","Giarratana","7/3/1986"
"1986-01-30","Fumino","Foote","1/30/1986"
"1986-01-26","Tiina","Qiwen","1/26/1986"
"1986-10-09","Edwin","Veccia","10/9/1986"
"1986-01-20","Jaideep","Giarratana","1/20/1986"
"1986-11-27","Lorien","Bednarek","11/27/1986"
"1986-05-28","Kiam","Porotnikoff","5/28/1986"
"1986-11-03","Mario","Schurmann","11/3/1986"
"1986-05-04","Masako","Einsfeld","5/4/1986"
"1986-08-25","Susanne","Collette","8/25/1986"
"1986-08-09","Yannik","VanScheik","8/9/1986"
"1986-04-15","Bernice","DiGiano","4/15/1986"
"1986-08-05","Mohit","Fabrizio","8/5/1986"
"1986-04-30","Persi","Heydon","4/30/1986"
"1986-09-20","Domenick","Lakshmanan","9/20/1986"
"1986-10-06","Barna","Daescu","10/6/1986"
"1986-09-07","Felicidad","Czap","9/7/1986"
"1986-11-24","Geoffry","Ohori","11/24/1986"
"1986-07-06","Basim","Dymetman","7/6/1986"
"1986-05-30","KayLiang","Eastman","5/30/1986"
"1986-09-20","Susanna","Unni","9/20/1986"
"1986-02-13","Satoru","Lanphier","2/13/1986"
"1986-03-14","Pranay","Range","3/14/1986"
"1986-01-18","Kyoichi","Spinelli","1/18/1986"
"1986-10-20","Zhonghui","Giarratana","10/20/1986"
"1986-12-22","Vincent","Babb","12/22/1986"
"1986-05-14","Masoud","Kabayashi","5/14/1986"
"1986-02-12","Apostol","Thibadeau","2/12/1986"
"1986-08-03","Lihong","Esteva","8/3/1986"
"1986-03-03","Ronnie","Yurov","3/3/1986"
"1986-01-06","Fay","Bade","1/6/1986"
"1986-11-26","Sarita","Gerlach","11/26/1986"
"1986-12-26","Basil","Melichar","12/26/1986"
"1986-08-19","Manu","Rodham","8/19/1986"
"1986-07-01","Moss","Reinhard","7/1/1986"
"1986-11-18","Hugo","Scallan","11/18/1986"
"1986-07-05","Lijie","Covnot","7/5/1986"
"1986-02-22","Kirk","Massonet","2/22/1986"
"1986-01-20","Stafford","Iacovou","1/20/1986"
"1986-10-13","Susuma","Irland","10/13/1986"
"1986-12-14","Genta","DuCasse","12/14/1986"
"1986-01-11","Masali","Chaudhuri","1/11/1986"
"1986-10-18","Weidon","Matzat","10/18/1986"
"1986-08-06","Rasiah","Eastman","8/6/1986"
"1986-02-18","Mariusz","Matzov","2/18/1986"
"1986-10-19","Mitsuyuki","Byoun","10/19/1986"
"1986-04-07","Masako","Khasidashvili","4/7/1986"
"1986-12-01","Udo","Sommen","12/1/1986"
"1986-01-24","Kamran","Bresenham","1/24/1986"
"1986-06-17","Uinam","Hettesheimer","6/17/1986"
"1986-09-27","Dipayan","Tanemo","9/27/1986"
"1986-06-05","Taiji","Zongker","6/5/1986"
"1986-02-15","Anneli","Demir","2/15/1986"
"1986-05-14","Renny","Fargier","5/14/1986"
"1986-04-10","Shrikanth","Binkley","4/10/1986"
"1986-09-20","Kiyomitsu","Baez","9/20/1986"
"1986-03-04","Zhiwei","Juneja","3/4/1986"
"1986-09-23","Troy","Muntz","9/23/1986"
"1986-07-24","Samphel","Casley","7/24/1986"
"1986-06-04","Shuji","Cairo","6/4/1986"
"1986-07-28","Collette","Vrecion","7/28/1986"
"1986-05-01","Anwar","Collette","5/1/1986"
"1986-08-26","Filipe","Vitiello","8/26/1986"
"1986-10-13","Junsik","Pews","10/13/1986"
"1986-02-07","Gio","Hashii","2/7/1986"
"1986-06-20","Yefim","Decleir","6/20/1986"
"1986-02-14","Mahendra","Nitto","2/14/1986"
"1986-01-15","Byong","Mayerwieser","1/15/1986"
"1986-08-03","Katsuyuki","Yoshizawa","8/3/1986"
"1986-07-04","Selwyn","Merey","7/4/1986"
"1986-04-12","Heeju","Plump","4/12/1986"
"1986-04-03","Matt","Hiroyama","4/3/1986"
"1986-06-21","Zhensheng","Szemeredi","6/21/1986"
"1986-09-11","Felicidad","Ginesta","9/11/1986"
"1986-09-09","Uma","Picci","9/9/1986"
"1986-08-26","Urs","Molenkamp","8/26/1986"
"1986-11-24","Christoper","Berendt","11/24/1986"
"1986-02-15","Boalin","Hooghiemstra","2/15/1986"
"1986-05-06","Krister","Cherinka","5/6/1986"
"1986-09-04","Shahid","Zykh","9/4/1986"
"1986-02-06","Masako","Peltason","2/6/1986"
"1986-08-28","Demin","Harnett","8/28/1986"
"1986-04-15","Hauke","Garrabrants","4/15/1986"
"1986-11-03","Saeed","Smailagic","11/3/1986"
"1986-08-09","Sugwoo","Kropp","8/9/1986"
"1986-12-27","Jolita","Strooper","12/27/1986"
"1986-08-12","Shakhar","Suri","8/12/1986"
"1986-05-13","Guoxiang","Dolinsky","5/13/1986"
"1986-08-19","Kauko","Georgatos","8/19/1986"
"1986-11-07","Kasturi","Siprelle","11/7/1986"
"1986-02-16","Dulce","Erev","2/16/1986"
"1986-07-30","Goetz","Reistad","7/30/1986"
"1986-03-10","Sugwoo","Sluis","3/10/1986"
"1986-04-22","Greger","Solovay","4/22/1986"
"1986-08-09","Adib","Lagarias","8/9/1986"
"1986-01-17","Barna","Rabehasaina","1/17/1986"
"1986-11-24","Kwan","McAffer","11/24/1986"
"1986-12-14","Subhankar","Steinauer","12/14/1986"
"1986-10-11","Arco","Ranka","10/11/1986"
"1986-02-19","Mart","Gopalakrishnan","2/19/1986"
"1986-01-21","Shigehito","Ernst","1/21/1986"
"1986-12-29","Phule","Knightly","12/29/1986"
"1986-04-20","Weiye","Nitsche","4/20/1986"
"1986-11-29","Bernardo","Picaronny","11/29/1986"
"1986-04-01","Shahab","Ginneken","4/1/1986"
"1986-09-21","Nakhoon","Pillow","9/21/1986"
"1986-04-16","Yuqun","Weedman","4/16/1986"
"1986-09-28","Roddy","Ballarin","9/28/1986"
"1986-08-20","Hatem","VanScheik","8/20/1986"
"1986-04-13","Xumin","Kabayashi","4/13/1986"
"1986-07-15","Charlene","Farrow","7/15/1986"
"1986-04-12","Leszek","Lorho","4/12/1986"
"1986-11-02","Basant","Erev","11/2/1986"
"1986-05-06","Kwangsub","Theuretzbacher","5/6/1986"
"1986-12-23","Iara","Backhouse","12/23/1986"
"1986-02-09","Zhiwei","Krohm","2/9/1986"
"1986-10-05","Hironobu","Butterworth","10/5/1986"
"1986-05-03","Arunas","Shigei","5/3/1986"
"1986-05-17","Elliott","Olano","5/17/1986"
"1986-07-12","Snehasis","Zykh","7/12/1986"
"1986-04-09","Kwangyoen","Knightly","4/9/1986"
"1986-10-20","Xuejia","Thiria","10/20/1986"
"1986-10-25","Arch","Felder","10/25/1986"
"1986-06-28","Mahmut","Crouzet","6/28/1986"
"1986-03-30","Maria","Chenoweth","3/30/1986"
"1986-06-14","Kish","Jahnichen","6/14/1986"
"1986-11-13","Khatoun","Schiper","11/13/1986"
"1986-02-08","Fai","Narwekar","2/8/1986"
"1986-09-15","Elvia","Ranta","9/15/1986"
"1986-01-04","Naftali","Gecseg","1/4/1986"
"1986-02-24","Vincent","Kaminger","2/24/1986"
"1986-02-04","Minghong","Vernadat","2/4/1986"
"1986-07-02","Constantino","Kushnir","7/2/1986"
"1986-05-16","Jungsoon","Unno","5/16/1986"
"1986-04-02","Ekawit","Steenbeek","4/2/1986"
"1986-02-20","Goo","Eickenmeyer","2/20/1986"
"1986-08-20","Yolla","Katiyar","8/20/1986"
"1986-11-17","Ziva","Rosch","11/17/1986"
"1986-03-29","Jiakeng","Keohane","3/29/1986"
"1986-06-05","Giap","Brodie","6/5/1986"
"1986-01-22","Chenxi","Krichel","1/22/1986"
"1986-01-29","Brigham","Hellwagner","1/29/1986"
"1986-10-12","Rosine","Renear","10/12/1986"
"1986-10-28","Padma","Hiltgen","10/28/1986"
"1986-05-30","Suzette","Comellas","5/30/1986"
"1986-11-13","Mokhtar","Nollmann","11/13/1986"
"1986-08-16","Rosalie","Zedlitz","8/16/1986"
"1986-01-26","Karoline","Broomell","1/26/1986"
"1986-12-21","Marco","Brodal","12/21/1986"
"1986-06-13","Arto","Bashian","6/13/1986"
"1986-02-18","Itzchak","Peron","2/18/1986"
"1986-09-09","Serap","Fiutem","9/9/1986"
"1986-07-31","Ebru","Broomell","7/31/1986"
"1986-02-11","Yolla","Cools","2/11/1986"
"1986-09-10","Edwin","Bugrara","9/10/1986"
"1986-09-22","Xinyu","Eugenio","9/22/1986"
"1986-08-24","Irena","Pepe","8/24/1986"
"1986-07-21","Shirish","Rosiles","7/21/1986"
"1986-02-15","Tristan","Aloisi","2/15/1986"
"1986-10-22","Gaurav","Roison","10/22/1986"
"1986-03-21","Mayumi","Reghbati","3/21/1986"
"1986-12-13","Frazer","Kopetz","12/13/1986"
"1986-08-28","Menkae","Sadowski","8/28/1986"
"1986-01-21","Koichi","Cannard","1/21/1986"
